cue_en,target_en,condition,cue_zh,target_zh,cue_len,target_len,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_zh,route_target_zh,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,cov_distance
publish,produce,M-E+,发布,培养,7,7,0.09500550478696823,0.015385456383228302,0.012552298605442047,0.0,3.0,0.0,,,,,,,,,,0.6500274,0.6118191,0.6309233,0.09352266,0.042779624,0.068151146,0.4203252482545018
publish,success,M-E+,发布,成功,7,7,0.051194414496421814,0.013513303361833096,0.012552298605442047,0.0,3.0,0.0,,,,,,,,,,0.6500274,0.7269733,0.68850034,0.09352266,0.11341564,0.10346915,1.3360420011233214
puff,wind,M+E+,抽,风,4,4,0.170841783285141,0.03014565445482731,0.028735630214214325,0.020200349390506744,5.0,1.4948259592056274,抽,风,0.2416257560253143,0.2276657223701477,0.6656439304351807,0.7485613226890564,0.04054053872823715,"[{'zh': '吸', 'rcs': 0.3084664344787597, 'w': 0.3343560739180476}]","[{'zh': '转动', 'rcs': 0.2253027707338333, 'w': 0.2514386693472538}]",0.66209114,0.80393255,0.73301184,0.07796053,0.18753655,0.13274854,1.461054324495836
puff,slap,M+E-,抽,拍,4,4,0.026050671935081482,0.04826533794403076,0.0,0.03717724606394768,0.0,2.7511160373687744,抽,打,0.2416257560253143,0.3616909980773926,0.6656439304351807,0.2431185096502304,0.22972972691059113,"[{'zh': '吸', 'rcs': 0.3084664344787597, 'w': 0.3343560739180476}]","[{'zh': '拍', 'rcs': 0.2586597204208374, 'w': 0.7568814887120378}]",0.66209114,0.5814565,0.62177384,0.07796053,0.016892083,0.047426306,1.2868551284910588
puff,straw,M+E-,抽,草,4,5,0.04061618447303772,0.051930107176303864,0.0,0.0168400127440691,0.0,1.987121343612671,吸,吸管,0.3084664344787597,0.3520115315914154,0.33435606956481934,0.39620864391326904,0.12711864709854126,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]","[{'zh': '草', 'rcs': 0.3442866504192352, 'w': 0.6037913574663232}]",0.66209114,0.7525633,0.70732725,0.07796053,0.042951714,0.06045612,1.3139372579261144
puff,recruit,M+E-,抽,吸收,4,7,0.014997140504419804,0.11301235109567642,0.0,0.01416763011366129,0.0,1.6717803478240967,吸,吸收,0.3084664344787597,0.2840880453586578,0.33435606956481934,1.0,0.04237288236618042,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.36732107,0.51470613,0.07796053,0.00042771394,0.039194122,1.4590793742205208
puff,soft,M-E+,抽,软,4,4,0.20839081704616547,0.017965251579880714,0.017241381108760834,0.0,3.0,0.0,,,,,,,,,,0.66209114,0.79574925,0.7289202,0.07796053,0.32706863,0.20251457,1.1290853126900169
puss,pet,M+E+,脸,宠物,4,3,0.22134485840797424,0.21806448698043823,0.015306120738387108,0.011615423485636711,3.0,1.1499269008636475,猫咪,宠物,0.4134274423122406,0.4678937494754791,0.4736831486225128,0.8092096447944641,0.03030303120613098,"[{'zh': '脸', 'rcs': 0.2558847963809967, 'w': 0.5263168579943872}]","[{'zh': '宝贝', 'rcs': 0.3197821080684662, 'w': 0.19079037281073924}]",0.6880508,0.7857121,0.7368815,0.024337493,0.8925208,0.45842913,1.2411097040360755
puss,beak,M+E-,脸,鼻子,4,4,0.05208447203040123,0.22494782507419586,0.0,0.018467258661985397,0.0,2.1052675247192383,脸,鼻子,0.2558847963809967,0.4522197842597961,0.5263168811798096,1.0,0.035087719559669495,"[{'zh': '猫咪', 'rcs': 0.4134274423122406, 'w': 0.4736831420056128}]",[],0.6880508,0.61292005,0.6504854,0.024337493,0.020154584,0.022246039,0.7241643757269338
puss,wound,M-E+,脸,伤口,4,5,0.18067067861557007,0.014370733872056007,0.051020409911870956,0.0,10.0,0.0,,,,,,,,,,0.6880508,0.8014828,0.74476683,0.024337493,0.48475876,0.25454813,1.2854126681926619
puss,sour,M-E+,脸,酸,4,4,0.2114788293838501,0.03368428349494934,0.025510204955935478,0.0,5.0,0.0,,,,,,,,,,0.6880508,0.8513634,0.7697071,0.024337493,0.7861658,0.40525162,1.0681644604377756
puss,vagina,M-E+,脸,阴道,4,6,0.16695891320705414,0.029105324298143387,0.02040817029774189,0.0,4.0,0.0,,,,,,,,,,0.6880508,0.7574709,0.72276086,0.024337493,0.17778875,0.10106312,1.1640020544359297
puss,wimp,M-E+,脸,懦夫,4,4,0.20263735949993134,0.023210575804114342,0.015306120738387108,0.0,3.0,0.0,,,,,,,,,,0.6880508,0.6721415,0.68009615,0.024337493,0.026558287,0.02544789,1.2267082095719006
question,answer,M+E+,疑问,答案,8,6,0.4228546619415283,0.10630380362272263,0.220077246427536,0.008183667436242104,57.0,1.2275500297546387,问题,答案,0.3868201076984405,0.3261385262012481,0.0883425697684288,0.6616828441619873,0.14000000059604645,"[{'zh': '疑问', 'rcs': 0.4511030614376068, 'w': 0.3883411397742882}, {'zh': '课题', 'rcs': 0.2791947722434997, 'w': 0.3883411397742882}, {'zh': '事情', 'rcs': 0.2552612721920013, 'w': 0.06818245388986877}, {'zh': '怀疑', 'rcs': 0.2564376890659332, 'w': 0.06679269407932399}]","[{'zh': '回答', 'rcs': 0.3931546807289123, 'w': 0.338317128608845}]",0.73503,0.7556434,0.7453367,0.14170176,0.22048719,0.18109447,1.0673598894995353
question,program,M+E-,疑问,项目,8,7,0.04848507046699524,0.07223135977983475,0.0,0.00820930302143097,0.0,1.050790786743164,课题,项目,0.2791947722434997,0.3068525791168213,0.38834112882614136,0.5411689281463623,0.0390625,"[{'zh': '疑问', 'rcs': 0.4511030614376068, 'w': 0.3883411397742882}, {'zh': '问题', 'rcs': 0.3868201076984405, 'w': 0.08834257248223083}, {'zh': '事情', 'rcs': 0.2552612721920013, 'w': 0.06818245388986877}, {'zh': '怀疑', 'rcs': 0.2564376890659332, 'w': 0.06679269407932399}]","[{'zh': '程序', 'rcs': 0.2419216632843017, 'w': 0.4588310538827318}]",0.73503,0.7450831,0.7400565,0.14170176,0.105058335,0.12338005,0.9648499723457161
question,period,M-E+,疑问,时期,8,6,0.17059630155563354,0.017980195581912994,0.011583014391362667,0.0,3.0,0.0,,,,,,,,,,0.73503,0.708634,0.72183204,0.14170176,0.5606314,0.35116658,1.4398954592965763
race,win,M+E+,比赛,获胜,4,3,0.20322097837924957,0.17799736559391022,0.04494381695985794,0.008885718882083893,8.0,0.9685433506965637,比赛,赢,0.3233467042446136,0.2813731431961059,0.5091233849525452,0.3170624077320099,0.055045872926712036,"[{'zh': '赛跑', 'rcs': 0.2542572319507599, 'w': 0.4908766391380848}]","[{'zh': '获胜', 'rcs': 0.3655063807964325, 'w': 0.5754038797588553}, {'zh': '胜利', 'rcs': 0.2026979923248291, 'w': 0.1075337189353646}]",0.66972494,0.7002077,0.6849663,0.09689766,0.21514161,0.15601963,1.0740449157847491
race,beat,M+E-,比赛,赢,4,4,0.05345741659402847,0.12177667766809464,0.0,0.011676195077598095,0.0,1.2727051973342896,比赛,赢,0.3233467042446136,0.2432011663913726,0.5091233849525452,0.41663286089897156,0.055045872926712036,"[{'zh': '赛跑', 'rcs': 0.2542572319507599, 'w': 0.4908766391380848}]","[{'zh': '打败', 'rcs': 0.2121729850769043, 'w': 0.40167425325847905}, {'zh': '打', 'rcs': 0.2532602548599243, 'w': 0.1816928818953066}]",0.66972494,0.6047617,0.63724333,0.09689766,0.024253312,0.060575485,0.5414228323427315
race,black,M-E+,比赛,黑色,4,5,0.08087213337421417,0.009915707632899284,0.09550561755895615,0.0,17.0,0.0,,,,,,,,,,0.66972494,0.8084788,0.7391019,0.09689766,0.51916206,0.30802986,0.742971487912767
race,white,M-E+,比赛,白,4,5,0.05150096118450165,0.0035833995789289474,0.04494381695985794,0.0,8.0,0.0,,,,,,,,,,0.66972494,0.7987871,0.734256,0.09689766,0.652965,0.37493134,0.78596419998666
race,rat,M-E+,比赛,老鼠,4,3,0.05189132317900658,0.011480722576379776,0.028089890256524086,0.0,5.0,0.0,,,,,,,,,,0.66972494,0.78748375,0.7286043,0.09689766,0.5262946,0.31159613,1.321551334302285
racket,tennis,M+E+,球拍,网球,6,6,0.3988964855670929,0.751800000667572,0.3008849322795868,0.17592592537403107,68.0,19.0,球拍,网球,0.2656524181365967,0.5727742910385132,1.0,1.0,0.17592592537403107,[],[],0.5815467,0.7393462,0.66044647,0.73034674,0.5518939,0.6411203,0.36394894169947545
racket,movement,M+E-,球拍,进步,6,8,0.02548220381140709,0.19630025327205658,0.0,0.026238737627863884,0.0,2.8337838649749756,球拍,运动,0.2656524181365967,0.345899760723114,1.0,0.40482625365257263,0.06481481343507767,[],"[{'zh': '进步', 'rcs': 0.2919689416885376, 'w': 0.5951737585287443}]",0.5815467,0.62111986,0.60133326,0.73034674,0.13152725,0.430937,1.1953414595104535
racket,noise,M-E+,球拍,干扰,6,5,0.2409847378730774,0.0041797831654548645,0.23893804848194122,0.0,54.0,0.0,,,,,,,,,,0.5815467,0.7475443,0.66454554,0.73034674,0.06307412,0.39671043,1.188591828846928
racket,loud,M-E+,球拍,大声,6,4,0.20410454273223877,0.020800000056624413,0.04867256432771683,0.0,11.0,0.0,,,,,,,,,,0.5815467,0.7684116,0.67497915,0.73034674,0.093171984,0.41175938,1.4177569353795052
rage,wrath,M+E+,暴怒,怒火,4,5,0.41916513442993164,0.44575998187065125,0.02463054656982422,0.00856501143425703,5.0,0.8479360938072205,愤怒,怒火,0.4251304864883423,0.3224557936191559,0.15206389129161835,1.0,0.029411764815449715,"[{'zh': '暴怒', 'rcs': 0.3884142339229584, 'w': 0.8479361024826688}]",[],0.7546057,0.70892024,0.731763,0.19717461,0.18295126,0.19006294,1.0032690251871246
rage,bloke,M+E-,暴怒,男人,4,5,0.01869438774883747,0.03791198506951332,0.0,0.018440578132867813,0.0,1.8256171941757202,暴怒,男人,0.3884142339229584,0.3848049640655517,0.8479360938072205,0.7176709175109863,0.03030303120613098,"[{'zh': '愤怒', 'rcs': 0.4251304864883423, 'w': 0.1520638975173312}]","[{'zh': '家伙', 'rcs': 0.4022364318370819, 'w': 0.28232908843550797}]",0.7546057,0.68595093,0.7202783,0.19717461,0.14578894,0.17148177,0.9846924331151615
rage,blind,M-E+,暴怒,瞎子,4,5,0.0488477423787117,0.007942335680127144,0.014778321608901024,0.0,3.0,0.0,,,,,,,,,,0.7546057,0.7152853,0.73494554,0.19717461,0.19650476,0.19683969,1.2314216868280523
raise,salary,M+E+,培育,工资,5,6,0.2617584764957428,0.10242873430252075,0.0445544496178627,0.016243793070316315,9.0,1.8842799663543701,加薪,工资,0.2742539644241333,0.510344386100769,0.3875633478164673,0.540207028388977,0.07758620381355286,"[{'zh': '培育', 'rcs': 0.2210533767938614, 'w': 0.3875633427447906}, {'zh': '提升', 'rcs': 0.3553159832954407, 'w': 0.08484322423555248}, {'zh': '解除', 'rcs': 0.3244760632514953, 'w': 0.08256889069142216}, {'zh': '培养', 'rcs': 0.2917104065418243, 'w': 0.05746119958344427}]","[{'zh': '薪水', 'rcs': 0.4879786968231201, 'w': 0.45979296053215674}]",0.64813256,0.7607097,0.70442116,0.1448494,0.3477147,0.24628204,1.013896136457798
raise,seed,M+E-,培育,籽,5,4,0.04650672525167465,0.08116140216588974,0.0,0.00954110361635685,0.0,1.0113569498062134,培育,种子,0.2210533767938614,0.4328450262546539,0.3875633478164673,0.43492114543914795,0.056603774428367615,"[{'zh': '加薪', 'rcs': 0.2742539644241333, 'w': 0.3875633427447906}, {'zh': '提升', 'rcs': 0.3553159832954407, 'w': 0.08484322423555248}, {'zh': '解除', 'rcs': 0.3244760632514953, 'w': 0.08256889069142216}, {'zh': '培养', 'rcs': 0.2917104065418243, 'w': 0.05746119958344427}]","[{'zh': '籽', 'rcs': 0.4173360764980316, 'w': 0.434921139194548}, {'zh': '繁殖', 'rcs': 0.2529305219650268, 'w': 0.06821957904804797}, {'zh': '精液', 'rcs': 0.2777043282985687, 'w': 0.06193814256285602}]",0.64813256,0.81559324,0.7318629,0.1448494,0.15176314,0.14830628,1.4536832016006223
raise,teacher,M+E-,培育,老师,5,7,0.05433417111635208,0.03852371871471405,0.0,0.007516677491366863,0.0,0.7967677712440491,培育,老师,0.2210533767938614,0.3468257486820221,0.3875633478164673,0.5139597058296204,0.03773584961891174,"[{'zh': '加薪', 'rcs': 0.2742539644241333, 'w': 0.3875633427447906}, {'zh': '提升', 'rcs': 0.3553159832954407, 'w': 0.08484322423555248}, {'zh': '解除', 'rcs': 0.3244760632514953, 'w': 0.08256889069142216}, {'zh': '培养', 'rcs': 0.2917104065418243, 'w': 0.05746119958344427}]","[{'zh': '教师', 'rcs': 0.5814129710197449, 'w': 0.27992430342702346}, {'zh': '先生', 'rcs': 0.3092143535614013, 'w': 0.20611599535842348}]",0.64813256,0.7545064,0.70131946,0.1448494,0.3640417,0.25444555,1.1814570169574026
raise,lift,M-E+,培育,电梯,5,4,0.29701051115989685,0.017283005639910698,0.13861386477947235,0.0,28.0,0.0,,,,,,,,,,0.64813256,0.6691163,0.6586244,0.1448494,0.053380553,0.09911498,0.5567568217417126
raise,lower,M-E+,培育,缩小,5,5,0.21589437127113342,0.015037458389997482,0.039603956043720245,0.0,8.0,0.0,,,,,,,,,,0.64813256,0.5925112,0.62032187,0.1448494,0.004910442,0.07487992,1.0418051271723672
raise,roof,M-E+,培育,屋顶,5,4,0.15048405528068542,0.015580045990645885,0.039603956043720245,0.0,8.0,0.0,,,,,,,,,,0.64813256,0.69814074,0.67313665,0.1448494,0.21574406,0.18029673,1.0723843750765516
raise,bread,M-E+,培育,面包,5,5,0.06814464181661606,0.019688216969370842,0.014851488173007965,0.0,3.0,0.0,,,,,,,,,,0.64813256,0.8496332,0.7488829,0.1448494,0.3416906,0.24327001,1.10861313906346
rank,score,M+E+,排名,分数,4,5,0.13749949634075165,0.10012982785701752,0.024752477183938026,0.027635231614112854,5.0,2.5424413681030273,排名,成绩,0.3173742890357971,0.3146375119686126,0.6356103420257568,0.3333333432674408,0.1304347813129425,"[{'zh': '级别', 'rcs': 0.2133385092020034, 'w': 0.3643896345290993}]","[{'zh': '分数', 'rcs': 0.2448720633983612, 'w': 0.3333333333333333}, {'zh': '得分', 'rcs': 0.3324843347072601, 'w': 0.3333333333333333}]",0.6467805,0.76063496,0.7037077,0.14821479,0.09729247,0.12275363,0.9735460629992825
rank,race,M+E-,排名,比赛,4,4,0.033739782869815826,0.13827604055404663,0.0,0.01406974345445633,0.0,1.2944163084030151,排名,比赛,0.3173742890357971,0.3233467042446136,0.6356103420257568,0.5091233849525452,0.043478261679410934,"[{'zh': '级别', 'rcs': 0.2133385092020034, 'w': 0.3643896345290993}]","[{'zh': '赛跑', 'rcs': 0.2542572319507599, 'w': 0.4908766391380848}]",0.6467805,0.66972494,0.6582527,0.14821479,0.09689766,0.122556224,1.2724580785533595
rank,stink,M-E+,排名,吵闹,4,5,0.19169144332408905,0.01614450290799141,0.014851480722427368,0.0,3.0,0.0,,,,,,,,,,0.6467805,0.36970693,0.5082437,0.14821479,0.0025999595,0.07540737,0.9695870768957321
reaction,chemistry,M+E+,反应,化学,8,9,0.1544005125761032,0.15620000660419464,0.05499999225139618,0.036764707416296005,11.0,5.0,反应,化学,0.4516617655754089,0.6351094841957092,1.0,1.0,0.036764707416296005,[],[],0.73025995,0.78626966,0.7582648,0.23878942,0.32241964,0.28060454,1.2948818367078965
reaction,sensitive,M+E-,反应,灵敏,8,9,0.05377853289246559,0.19370000064373016,0.0,0.022058824077248573,0.0,3.0,反应,灵敏,0.4516617655754089,0.3427827656269073,1.0,0.5,0.04411764815449715,[],"[{'zh': '敏感', 'rcs': 0.3977312445640564, 'w': 0.5}]",0.73025995,0.596216,0.663238,0.23878942,0.1643995,0.20159447,0.5489317905233949
reaction,attitude,M-E+,反应,态度,8,8,0.06863431632518768,0.037565890699625015,0.01500000525265932,0.0,3.0,0.0,,,,,,,,,,0.73025995,0.6821615,0.70621073,0.23878942,0.08656124,0.16267534,0.4842908901380184
rear,butt,M+E+,臀部,屁股,4,4,0.38679614663124084,0.5623000264167786,0.12440191209316254,0.25471699237823486,26.0,27.0,臀部,屁股,0.2361449003219604,0.4348784983158111,1.0,1.0,0.25471699237823486,[],[],0.54897034,0.7246236,0.63679695,0.27734083,0.17101058,0.2241757,1.2463019216456344
rear,bum,M+E+,臀部,屁股,4,3,0.30109673738479614,0.5623000264167786,0.01435406506061554,0.25471699237823486,3.0,27.0,臀部,屁股,0.2361449003219604,0.3127879202365875,1.0,1.0,0.25471699237823486,[],[],0.54897034,0.646672,0.5978212,0.27734083,0.07852899,0.17793491,0.7653978684794154
rear,thigh,M+E-,臀部,大腿,4,5,0.0668857991695404,0.3801000118255615,0.0,0.04716981202363968,0.0,5.0,臀部,大腿,0.2361449003219604,0.6069512367248535,1.0,1.0,0.04716981202363968,[],[],0.54897034,0.7943345,0.67165244,0.27734083,0.14663172,0.21198627,1.468853643439958
rear,meat,M+E-,臀部,肉,4,4,0.028112906962633133,0.2281000018119812,0.0,0.028301887214183807,0.0,3.0,臀部,肉,0.2361449003219604,0.5685207843780518,1.0,1.0,0.028301887214183807,[],[],0.54897034,0.8459676,0.697469,0.27734083,0.49032253,0.38383168,1.4014934585953398
rear,circle,M+E-,臀部,圆周,4,6,0.04073170945048332,0.04716596379876137,0.0,0.016328878700733185,0.0,1.7308611869812012,臀部,圆,0.2361449003219604,0.3139594197273254,1.0,0.2884768545627594,0.056603774428367615,[],"[{'zh': '圆周', 'rcs': 0.2899746596813202, 'w': 0.2884768449289036}, {'zh': '圆圈', 'rcs': 0.4085624814033508, 'w': 0.15500026620728077}, {'zh': '环', 'rcs': 0.3163108229637146, 'w': 0.1345146566525419}, {'zh': '圆形', 'rcs': 0.3672444522380829, 'w': 0.13353138728237027}]",0.54897034,0.7311723,0.64007133,0.27734083,0.10434064,0.19084074,1.2893283033053564
rear,raise,M-E+,臀部,培育,4,5,0.1860038936138153,0.009882865473628044,0.05263158679008484,0.0,11.0,0.0,,,,,,,,,,0.54897034,0.64813256,0.59855145,0.27734083,0.1448494,0.21109512,0.9607351634974226
rear,trunk,M-E+,臀部,树干,4,5,0.2971809208393097,0.028687231242656708,0.023923441767692566,0.0,5.0,0.0,,,,,,,,,,0.54897034,0.48890853,0.51893944,0.27734083,0.081536956,0.17943889,1.1822609969940092
refuse,accept,M+E+,拒绝,承担,6,6,0.24700810015201569,0.08475279808044434,0.01807229220867157,0.010267323814332485,3.0,1.427157998085022,拒绝,接受,0.4248632788658142,0.4971230626106262,1.0,0.203879714012146,0.050359711050987244,[],"[{'zh': '承担', 'rcs': 0.4085543751716614, 'w': 0.22766219333030144}, {'zh': '接纳', 'rcs': 0.5141474604606628, 'w': 0.20944007392458086}, {'zh': '容忍', 'rcs': 0.2994429469108581, 'w': 0.20366005382905866}, {'zh': '承认', 'rcs': 0.4066148102283478, 'w': 0.15535797016633868}]",0.63905764,0.71197647,0.6755171,0.032336194,0.1899744,0.111155294,0.4987977486359885
refuse,receive,M+E-,拒绝,收到,6,7,0.05285625159740448,0.08225148171186447,0.0,0.009964303113520145,0.0,1.385038137435913,拒绝,接受,0.4248632788658142,0.3657774925231933,1.0,0.19786259531974792,0.050359711050987244,[],"[{'zh': '收到', 'rcs': 0.3505143821239471, 'w': 0.41638625298290555}, {'zh': '接纳', 'rcs': 0.3694345355033874, 'w': 0.198493460668851}, {'zh': '购买', 'rcs': 0.3117097616195678, 'w': 0.18725769353412414}]",0.63905764,0.6889725,0.66401505,0.032336194,0.1523105,0.09232335,0.5868606382341445
refuse,object,M-E+,拒绝,物体,6,6,0.18103410303592682,0.012228072620928288,0.02409639023244381,0.0,4.0,0.0,,,,,,,,,,0.63905764,0.64347756,0.6412676,0.032336194,0.13567296,0.08400457,0.5908659239212676
refuse,rubbish,M-E+,拒绝,垃圾,6,7,0.2455182522535324,0.016499999910593033,0.02409639023244381,0.0,4.0,0.0,,,,,,,,,,0.63905764,0.71836424,0.67871094,0.032336194,0.049663037,0.040999614,1.029955124666158
relieve,stress,M+E+,缓解,重要性,7,6,0.19198845326900482,0.07779847085475922,0.0760233923792839,0.034949902445077896,13.0,3.669739246368408,缓解,压力,0.3950777351856231,0.3353151082992553,0.4904869794845581,0.4676142632961273,0.15238095819950104,"[{'zh': '解除', 'rcs': 0.3878172636032104, 'w': 0.36012036590008983}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]","[{'zh': '重要性', 'rcs': 0.2443044334650039, 'w': 0.532385726270532}]",0.654016,0.60531676,0.6296664,0.35794342,0.20321737,0.2805804,0.7513186808279788
relieve,burden,M+E-,缓解,负担,7,6,0.07018876075744629,0.07862506061792374,0.0,0.030985144898295403,0.0,4.182994842529297,减轻,负担,0.369906336069107,0.4218177795410156,0.14939266443252563,1.0,0.2074074000120163,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '解除', 'rcs': 0.3878172636032104, 'w': 0.36012036590008983}]",[],0.654016,0.6992898,0.6766529,0.35794342,0.1728724,0.26540792,0.592944604906365
relieve,alert,M+E-,缓解,警报,7,5,0.027384953573346138,0.10868433117866516,0.0,0.019786832854151726,0.0,1.8006017208099365,解除,警报,0.3878172636032104,0.315911591053009,0.36012035608291626,1.0,0.05494505539536476,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]",[],0.654016,0.6171317,0.63557386,0.35794342,0.10636646,0.23215494,1.2054659500389926
relieve,liberty,M+E-,缓解,自由,7,7,0.025397220626473427,0.05740318447351456,0.0,0.01582946628332138,0.0,1.440481424331665,解除,自由,0.3878172636032104,0.2659508883953094,0.36012035608291626,1.0,0.04395604506134987,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]",[],0.654016,0.645798,0.649907,0.35794342,0.08571444,0.22182892,0.828318845733075
relieve,bondage,M+E-,缓解,束缚,7,7,0.024385852739214897,0.11102510243654251,0.0,0.01187210064381361,0.0,1.0803611278533936,解除,束缚,0.3878172636032104,0.2840248644351959,0.36012035608291626,1.0,0.032967034727334976,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]",[],0.654016,0.7525276,0.7032718,0.35794342,0.116440035,0.23719172,1.2743474948326508
relieve,prohibit,M+E-,缓解,禁止,7,8,0.030341986566781998,0.053363122045993805,0.0,0.007839678786695004,0.0,0.7134107947349548,解除,禁止,0.3878172636032104,0.3959991633892059,0.36012035608291626,0.6603447198867798,0.032967034727334976,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]","[{'zh': '阻止', 'rcs': 0.3369250893592834, 'w': 0.33965528175118087}]",0.654016,0.65015453,0.6520853,0.35794342,0.09308935,0.22551638,1.4911109129868054
relieve,turmoil,M+E-,缓解,混乱,7,7,0.0744629055261612,0.050508979707956314,0.0,0.00769660621881485,0.0,0.808143675327301,缓解,焦虑,0.3950777351856231,0.2552864253520965,0.4904869794845581,0.3295270502567291,0.0476190485060215,"[{'zh': '解除', 'rcs': 0.3878172636032104, 'w': 0.36012036590008983}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]","[{'zh': '混乱', 'rcs': 0.4486533105373382, 'w': 0.6704729512938989}]",0.654016,0.6641482,0.6590821,0.35794342,0.16212778,0.2600356,0.8753007410418782
relieve,relation,M+E-,缓解,关联,7,8,0.004608298186212778,0.03447767347097397,0.0,0.007588413078337908,0.0,0.6905456185340881,解除,关系,0.3878172636032104,0.343482106924057,0.36012035608291626,0.23969264328479767,0.08791209012269974,"[{'zh': '缓解', 'rcs': 0.3950777351856231, 'w': 0.4904869696061843}, {'zh': '减轻', 'rcs': 0.369906336069107, 'w': 0.14939266449372585}]","[{'zh': '关联', 'rcs': 0.3718827664852142, 'w': 0.6047966239481256}, {'zh': '联系', 'rcs': 0.3157306611537933, 'w': 0.1555107367398584}]",0.654016,0.57731247,0.61566424,0.35794342,0.22992922,0.2939363,0.6126927080827679
relieve,replace,M-E+,缓解,代替,7,7,0.15956754982471466,0.021225320175290108,0.02923976257443428,0.0,5.0,0.0,,,,,,,,,,0.654016,0.6908638,0.67243993,0.35794342,0.4688323,0.41338786,0.6847110529879539
remedy,sickness,M+E+,改正,疾病,6,8,0.3905610144138336,0.05534432455897331,0.024590153247117996,0.00803547352552414,3.0,1.0044341087341309,治疗,疾病,0.3282172381877899,0.4873869121074676,0.15943704545497894,0.5727162957191467,0.08799999952316284,"[{'zh': '改正', 'rcs': 0.2958469688892364, 'w': 0.45794420440734684}, {'zh': '补偿', 'rcs': 0.3857751488685608, 'w': 0.3826187540600319}]","[{'zh': '恶心', 'rcs': 0.4008625745773315, 'w': 0.17974843156570344}, {'zh': '呕吐', 'rcs': 0.4489710330963135, 'w': 0.1162461307620861}, {'zh': '厌恶', 'rcs': 0.2158258259296417, 'w': 0.07098864434248908}, {'zh': '悲伤', 'rcs': 0.2323462665081024, 'w': 0.06030047312504205}]",0.5919582,0.7799919,0.6859751,0.03598339,0.22926068,0.13262203,1.2619658417283302
remedy,veer,M+E-,改正,改变,6,4,0.011702064424753189,0.09419912099838257,0.0,0.02488827146589756,0.0,2.2897210121154785,改正,改变,0.2958469688892364,0.2100286483764648,0.45794421434402466,1.0,0.054347824305295944,"[{'zh': '补偿', 'rcs': 0.3857751488685608, 'w': 0.3826187540600319}, {'zh': '治疗', 'rcs': 0.3282172381877899, 'w': 0.15943704153262128}]",[],0.5919582,0.5024711,0.5472146,0.03598339,0.0013994902,0.018691441,1.0743212414986192
remedy,apology,M+E-,改正,道歉,6,7,0.03107411228120327,0.11645521223545074,0.0,0.011833569966256618,0.0,1.1478562355041504,补偿,道歉,0.3857751488685608,0.4514511823654175,0.3826187551021576,1.0,0.030927835032343864,"[{'zh': '改正', 'rcs': 0.2958469688892364, 'w': 0.45794420440734684}, {'zh': '治疗', 'rcs': 0.3282172381877899, 'w': 0.15943704153262128}]",[],0.5919582,0.7222852,0.6571217,0.03598339,0.049997184,0.04299029,1.145981958770619
remedy,task,M+E-,改正,作业,6,4,0.02934345044195652,0.044205501675605774,0.0,0.009354210458695889,0.0,0.8605873584747314,改正,作业,0.2958469688892364,0.2130038887262344,0.45794421434402466,0.6264135241508484,0.032608695328235626,"[{'zh': '补偿', 'rcs': 0.3857751488685608, 'w': 0.3826187540600319}, {'zh': '治疗', 'rcs': 0.3282172381877899, 'w': 0.15943704153262128}]","[{'zh': '任务', 'rcs': 0.3366776406764984, 'w': 0.2397872229429172}, {'zh': '工作', 'rcs': 0.2279596924781799, 'w': 0.13379926534367637}]",0.5919582,0.6444482,0.6182032,0.03598339,0.25538996,0.14568667,1.3407112400076733
remedy,repair,M-E+,改正,修理,6,6,0.21445105969905853,0.020370308309793472,0.04098360612988472,0.0,5.0,0.0,,,,,,,,,,0.5919582,0.7305017,0.66122997,0.03598339,0.2851589,0.16057114,0.7955115022185593
